"DateTime","MachID","FileName","Solver","Algorithm","Control","Parameters","SSquares","Better","RefSol","Tags"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_2.R","nls","default","nls.control()",NA,NA,"ERROR","nlsr","bounded"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_3.R","nlsj::nlsj","default","nlsj::nlsj.control()",NA,NA,"ERROR","nlsr","bounded; bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_3.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","1.444617","115.6189","Worse","nlsr","bounded; bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_3.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control(maxiter=50)","1.444617","115.6189","Worse","nlsr","bounded; bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_3.R","nlsj::nlsj","default","nlsj::nlsj.control(maxiter=500,scaleOffset=100)",NA,NA,"ERROR","nlsr","bounded; bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_3.R","nlsj::nlsj","default","nlsj::nlsj.control(minFactor=0.0001)",NA,NA,"ERROR","nlsr","bounded; bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_3.R","nlsj::nlsj","marquardt","nlsj::nlsj.control()",NA,NA,"ERROR","nlsr","bounded; bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_3.R","nlsr::nlxb","NULL","list(phi=0.5,offset=99)",NA,NA,"ERROR","nlsr","bounded; bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_3.R","nlsr::nlxb","NULL","NULL",NA,NA,"ERROR","nlsr","bounded; bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_3.R","nls","default","nls.control()",NA,NA,"ERROR","nlsr","bounded; bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_4.R","nlsj::nlsj","default","nlsj::nlsj.control()","0.9964297","791.0512","Worse","nlsr","bounded;bad start"
"2021-08-22 01:24","LAPTOP-M87LB32I:ARKAJYOTI-Windows-10 x64|AMD Ryzen 5 3500U with Radeon Vega Mobile Gfx|8 GB RAM","Hobbs_4.R","minpack.lm::nlsLM","default","minpack.lm::nls.lm.control()","0.1371069","9.059955","Worse","nlsr","bounded;bad start"
